song_id,song_name,author_name,album_name,song_img,song_time,song_url,album_data,create_time,update_time
982,Can't Let Go,VALNTN,Can't Let Go,Can't Let Go.jpg,3:00,VALNTN - Can't Let Go.mp3,2018-12-23,2018-12-23 02:58:37,2018-12-23 02:58:37
983,Forever,Vanze/Brenton Mattheus,最新热歌慢摇61,Forever.jpg,4:12,"Vanze,Brenton Mattheus - Forever.mp3",2018-12-23,2018-12-23 02:58:37,2018-12-23 02:58:37
984,Angel,Vanze/Reunify/Parker Polhill/Bibiane Z,Angel,Angel.jpg,4:26,"Vanze,Reunify,Parker Polhill - Angel.mp3",2018-12-23,2018-12-23 02:58:37,2018-12-23 02:58:37
985,Toothless Hawkins (And His Robot Jazz Band),Varien & Razihel,Monstercat 013 - Awakening,Toothless Hawkins (And His Robot Jazz Band).jpg,4:00,Varien & Razihel - Toothless Hawkins (And His Robot Jazz Band).mp3,2018-12-23,2018-12-23 02:58:37,2018-12-23 02:58:37
986,bad apple - 八音盒版,Various Artists,最新热歌慢摇103,bad apple - 八音盒版.jpg,4:59,Various Artists - bad apple - 八音盒版.mp3,2018-12-23,2018-12-23 02:58:37,2018-12-23 02:58:37
987,Elgar – Salut D’amour Op. 12 艾尔加:爱的礼赞,Various Artists,100 Best Violin,Elgar – Salut D’amour Op. 12 艾尔加:爱的礼赞.jpg,3:17,Various Artists - Elgar – Salut D’amour Op. 12 艾尔加：爱的礼赞.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
988,I dont konw,Various Artists,最新热歌慢摇1,I dont konw.jpg,3:20,Various Artists - I dont konw.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
989,Monti – Czardas – T. Little 蒙替:柴达斯舞曲,Various Artists,100 Best Violin,Monti – Czardas – T. Little 蒙替:柴达斯舞曲.jpg,3:00,Various Artists - Monti – Czardas – T. Little 蒙替：柴达斯舞曲.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
990,玛丽医生(乡村民谣版),Various Artists,最新热歌慢摇96,玛丽医生(乡村民谣版).jpg,2:33,Various Artists - 玛丽医生(乡村民谣版).mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
991,Paradise (Original Mix),Velocity,Paradise,Paradise (Original Mix).jpg,3:18,Velocity - Paradise (Original Mix).mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
992,TOHKA,Vena Cava/Raya,TOHKA,TOHKA.jpg,4:24,"Vena Cava,Raya - TOHKA.mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
993,Ur-Style,Ver. airi,最新热歌慢摇101,Ur-Style.jpg,3:54,Ver. airi - Ur-Style.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
994,Emotions,Verdial/Alex Skrindo,Emotions,Emotions.jpg,3:48,"Verdial,Alex Skrindo - Emotions.mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
995,Sky,Vertial,Sky,Sky.jpg,3:33,Vertial - Sky.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
996,All Night,Vexento,All Night,All Night.jpg,3:41,Vexento - All Night.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
997,The Life,Viceroy,The Life,The Life.jpg,3:22,Viceroy - The Life.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
998,Next Escape,Viceroy/Patrick Baker,Next Escape,Next Escape.jpg,3:26,"Viceroy,Patrick Baker - Next Escape.mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
999,2017 End of the Year Mix,Vicetone,End of the Year Mix 2017,2017 End of the Year Mix.jpg,47:09,Vicetone - 2017 End of the Year Mix.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1000,Hope,Vicetone,Hope,Hope.jpg,5:07,Vicetone - Hope.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1001,I Hear You,Vicetone,I Hear You,I Hear You.jpg,2:38,Vicetone - I Hear You.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1002,Nothing Stopping Me,Vicetone/Kat Nestel,Nothing Stopping Me Ft. Kat Nestel,Nothing Stopping Me.jpg,3:44,"Vicetone,Kat Nestel - Nothing Stopping Me.mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1003,The New Kings,Vicetone/Popeska/Luciana,The New Kings,The New Kings.jpg,3:42,"Vicetone,Popeska,Luciana - The New Kings.mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1004,Don't You Run,Vicetone/Raja Kumari,Aurora,Don't You Run.jpg,3:15,"Vicetone,Raja Kumari - Don't You Run.mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1005,Omen (Vicetone Remix),Vicetone/The Prodigy,Omen (Vicetone Remix),Omen (Vicetone Remix).jpg,3:43,"Vicetone,The Prodigy - Omen (Vicetone Remix).mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1006,Starboy (Vicetone Remix),Vicetone/The Weeknd/Daft Punk,Starboy (Vicetone Remix),Starboy (Vicetone Remix).jpg,3:23,"Vicetone,The Weeknd,Daft Punk - Starboy (Vicetone Remix).mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1007,Clarity (Vicetone Remix) [Radio Edit],Vicetone/Zedd/Foxes,Clarity (Vicetone Remix),Clarity (Vicetone Remix) [Radio Edit].jpg,4:22,"Vicetone,Zedd,Foxes - Clarity (Vicetone Remix) [Radio Edit].mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1008,Lands (Original Mix),Vicktor/Amasi,Lands,Lands (Original Mix).jpg,4:13,"Vicktor,Amasi - Lands (Original Mix).mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1009,Overwatch - Victory Theme (Remix),VideoGameRemixes,Overwatch - Victory Theme (Remix),Overwatch - Victory Theme (Remix).jpg,2:31,VideoGameRemixes - Overwatch - Victory Theme (Remix).mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1010,Wildest Dreams (Extended Mix),Vijay & Sofia Zlatko/Tania Zygar,Wildest Dreams (Extended Mix),Wildest Dreams (Extended Mix).jpg,5:08,"Vijay & Sofia Zlatko,Tania Zygar - Wildest Dreams (Extended Mix).mp3",2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1011,Zombie,VINAI,Zombie,Zombie.jpg,3:30,VINAI - Zombie.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1012,Blurred,Vindu,Blurred,Blurred.jpg,3:05,Vindu - Blurred.mp3,2018-12-23,2018-12-23 02:58:38,2018-12-23 02:58:38
1013,Far Away,Vindu,Far Away,Far Away.jpg,3:54,Vindu - Far Away.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1014,Runaway,Vindu,Runaway,Runaway.jpg,4:16,Vindu - Runaway.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1015,Superheroes (Dubstep Mashup),Virtual Riot/Panda Eyes,Superheroes (Dubstep Mashup),Superheroes (Dubstep Mashup).jpg,4:48,"Virtual Riot,Panda Eyes - Superheroes (Dubstep Mashup).mp3",2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1016,In My Head (VIP Mix),Virtual Riot/PRXZM,In My Head (Remixes),In My Head (VIP Mix).jpg,4:08,"Virtual Riot,PRXZM - In My Head (VIP Mix).mp3",2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1017,Day and Night,Vivienne,World Trick,Day and Night.jpg,5:05,Vivienne - Day and Night.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1018,Free to Believe,Vivienne,Parallel Cross,Free to Believe.jpg,4:11,Vivienne - Free to Believe.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1019,Never Let It End,Vivienne,Rebirth Story Ⅲ,Never Let It End.jpg,4:04,Vivienne - Never Let It End.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1020,One More Time,Vivienne,Blue Drop,One More Time.jpg,5:32,Vivienne - One More Time.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1021,Seconds,Voicians,Seconds,Seconds.jpg,3:33,Voicians - Seconds.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1022,Azitate,void,Artifiction,Azitate.jpg,5:32,void - Azitate.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1023,Exodus,void,Voltage Ignition,Exodus.jpg,5:01,void - Exodus.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1024,Phoenix,Vonikk,Phoenix,Phoenix.jpg,5:07,Vonikk - Phoenix.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1025,Love For Life (VSNS Remix),VSNS/Dr. Shiver/Christina Skaar/Marc Typ,Love For Life (VSNS Remix),Love For Life (VSNS Remix).jpg,4:10,"VSNS,Dr. Shiver,Christina Skaar - Love For Life (VSNS Remix).mp3",2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1026,Glorious Morning,Waterflame,Community Favorites,Glorious Morning.jpg,2:43,Waterflame - Glorious Morning.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1027,AIR - とりのうた-,WAVE,trajektorio,AIR - とりのうた-.jpg,4:02,WAVE - AIR - とりのうた-.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1028,Paper Stars,West Coast Massive/Cappa,Paper Stars,Paper Stars.jpg,3:06,"West Coast Massive,Cappa - Paper Stars.mp3",2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1029,AMAZING ME,WHITE JAM,TIK TOK,AMAZING ME.jpg,3:32,WHITE JAM - AMAZING ME.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1030,All Falls Down (Wild Cards Remix),Wild Cards/Alan Walker/Noah Cyrus,All Falls Down (Wild Cards Remix),All Falls Down (Wild Cards Remix).jpg,3:03,"Wild Cards,Alan Walker,Noah Cyrus - All Falls Down (Wild Cards Remix).mp3",2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1031,Feel Good (Wild Cards Remix),Wild Cards/Gryffin/ILLENIUM/Daya,Feel Good (Wild Cards Remix),Feel Good (Wild Cards Remix).jpg,3:58,"Wild Cards,Gryffin,ILLENIUM - Feel Good (Wild Cards Remix).mp3",2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1032,Am I Wrong (Win & Woo Remix),Win & Woo/Nico & Vinz,Am I Wrong (Win & Woo Remix),Am I Wrong (Win & Woo Remix).jpg,4:31,"Win & Woo,Nico & Vinz - Am I Wrong (Win & Woo Remix).mp3",2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1034,sunday vibes,wünsche,sunday vibes,sunday vibes.jpg,2:00,wünsche - sunday vibes.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1035,Eversleeping,Xandria,Eversleeping,Eversleeping.jpg,3:39,Xandria - Eversleeping.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1036,Blue,Xeuphoria,Blue,Blue.jpg,5:28,Xeuphoria - Blue.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1037,Coda,Xeuphoria,Coda,Coda.jpg,2:26,Xeuphoria - Coda.mp3,2018-12-23,2018-12-23 02:58:39,2018-12-23 02:58:39
1038,Daydream,Xeuphoria,Daydream,Daydream.jpg,3:11,Xeuphoria - Daydream.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1039,For When You Are Alone,Xeuphoria,For When You Are Alone,For When You Are Alone.jpg,2:40,Xeuphoria - For When You Are Alone.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1040,Ni,Xeuphoria,Ni,Ni.jpg,3:26,Xeuphoria - Ni.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1041,Sky City,Xeuphoria,Sky City,Sky City.jpg,4:29,Xeuphoria - Sky City.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1042,Soulflare,Xeuphoria,Soulflare,Soulflare.jpg,5:10,Xeuphoria - Soulflare.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1043,Union,Xeuphoria,Union,Union.jpg,4:53,Xeuphoria - Union.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1044,Shelter (Xeuphoria Cover),Xeuphoria/Porter Robinson/Madeon,Shelter (Xeuphoria Cover),Shelter (Xeuphoria Cover).jpg,3:03,"Xeuphoria,Porter Robinson,Madeon - Shelter (Xeuphoria Cover).mp3",2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1045,ANiMA,xi,World Fragments,ANiMA.jpg,4:30,xi - ANiMA.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1046,Halcyon,xi,Parousia,Halcyon.jpg,5:12,xi - Halcyon.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1047,Last Drop(桜花之恋冢　~ Japanese Flower [蓬莱人形]),XL project,the last hope,Last Drop(桜花之恋冢　~ Japanese Flower [蓬莱人形]).jpg,6:29,XL project - Last Drop(桜花之恋冢　~ Japanese Flower [蓬莱人形]).mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1048,Our Destiny Lies Above Us (Xyron Remix),Xyron,Our Destiny Lies Above Us (Xyron Remix),Our Destiny Lies Above Us (Xyron Remix).jpg,3:16,Xyron - Our Destiny Lies Above Us (Xyron Remix).mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1049,Constellation Of Tatyana,Yakuro,Stars Of The Pacific Ocean,Constellation Of Tatyana.jpg,5:21,Yakuro - Constellation Of Tatyana.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1050,Desert Years,Yana,RETRO FUTURE GIRLS,Desert Years.jpg,10:02,Yana - Desert Years.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1051,Villain,Yellow Claw/Valentina,Villain,Villain.jpg,2:58,"Yellow Claw,Valentina - Villain.mp3",2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1052,Love & War (Original Mix),Yellow Claw/Yade Lauren,Love & War,Love & War (Original Mix).jpg,3:00,"Yellow Claw,Yade Lauren - Love & War (Original Mix).mp3",2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1053,Now Or Never (Yetep Remix),Yetep/Tritonal/Phoebe Ryan,Now Or Never (Yetep Remix),Now Or Never (Yetep Remix).jpg,3:21,"Yetep,Tritonal,Phoebe Ryan - Now Or Never (Yetep Remix).mp3",2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1054,lonely,Yoe Mase,Lonely,lonely.jpg,4:07,Yoe Mase - lonely.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1055,Lifeline,You Are Free,Lifeline (Original Mix),Lifeline.jpg,5:13,You Are Free - Lifeline.mp3,2018-12-23,2018-12-23 02:58:40,2018-12-23 02:58:40
1056,Let You Go ( Youth Craving Remix ),Youth Craving,Let You Go ( Youth Craving Remix ),Let You Go ( Youth Craving Remix ).jpg,3:56,Youth Craving - Let You Go ( Youth Craving Remix ).mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1057,ASPIRE-without yuiko-,yuiko,estrangement,ASPIRE-without yuiko-.jpg,3:40,yuiko - ASPIRE-without yuiko-.mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1058,ASPIRE,yuiko,PS 2005-2013,ASPIRE.jpg,3:39,yuiko - ASPIRE.mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1059,めんたいコズミック,Yunomi/nicamoq,めんたいコズミック,めんたいコズミック.jpg,3:46,"Yunomi,nicamoq - めんたいコズミック.mp3",2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1061,ダンスフロアの果実,Yunomi/nicamoq,GOOD MUSIC ONIICHAN ～I/O/P SELECTED VOL.02～,ダンスフロアの果実.jpg,3:56,"Yunomi,nicamoq - ダンスフロアの果実.mp3",2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1063,バンブーディスコ,Yunomi/TORIENA,バンブーディスコ,バンブーディスコ.jpg,3:16,"Yunomi,TORIENA - バンブーディスコ.mp3",2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1064,Tokyo Hot,Z3BROTHER,Hodgepodge network,Tokyo Hot.jpg,1:22,Z3BROTHER - Tokyo Hot.mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1066,With You (Original Mix),ZENI,With You (Original Mix),With You (Original Mix).jpg,7:09,ZENI - With You (Original Mix).mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1067,Distance (Original Mix),Zero Venture,Distance,Distance (Original Mix).jpg,3:54,Zero Venture - Distance (Original Mix).mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1068,MEC,Zeus,MEC,MEC.jpg,3:29,Zeus - MEC.mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1069,TheBietz,Zilleq,TheBietz,TheBietz.jpg,3:21,Zilleq - TheBietz.mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1070,Kernkraft 400 (W&W Remix),Zombie Nation,Kernkraft 400 (W&W Remix),Kernkraft 400 (W&W Remix).jpg,4:48,Zombie Nation - Kernkraft 400 (W&W Remix).mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1073,Дай Мне Минуту С Тобой,отрава музыка,Дай Мне Минуту С Тобой,Дай Мне Минуту С Тобой.jpg,3:27,отрава музыка - Дай Мне Минуту С Тобой.mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1074,Epic Slam Guy (Full Version),Music<3,Epic Slam Guy (Full Version),Epic Slam Guy (Full Version).jpg,4:42,Music＜3 - Epic Slam Guy (Full Version).mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1075,雪琥珀 -snow amber-,℃iel/みぃ,AVENGE,雪琥珀 -snow amber-.jpg,4:48,"℃iel,みぃ - 雪琥珀 -snow amber-.mp3",2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1076,Fairy Dolce,→Pia-no-jaC←,暁,Fairy Dolce.jpg,5:59,→Pia-no-jaC← - Fairy Dolce.mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1078,福寿草,いすぼくろ/山太,最新热歌慢摇118,福寿草.jpg,4:40,"いすぼくろ,山太 - 福寿草.mp3",2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1079,Cynic,かんせる,かんせる歌曲集,Cynic.jpg,3:40,かんせる - Cynic.mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1080,キミヱゴサーチ,ここなつ,キミヱゴサーチ,キミヱゴサーチ.jpg,3:36,ここなつ - キミヱゴサーチ.mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1081,ヒミツダイヤル,ここなつ,バイナリスター,ヒミツダイヤル.jpg,3:59,ここなつ - ヒミツダイヤル.mp3,2018-12-23,2018-12-23 02:58:41,2018-12-23 02:58:41
1082,ロンロンヘ ライライライ!,ここなつ,ロンロンヘ ライライライ!,ロンロンヘ ライライライ!.jpg,4:33,ここなつ - ロンロンヘ ライライライ!.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1083,走れメロンパン (ここなつedition),ここなつ,バイナリスター,走れメロンパン (ここなつedition).jpg,4:24,ここなつ - 走れメロンパン (ここなつedition).mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1084,drive to the ever sky,さゆり,月光乱舞,drive to the ever sky.jpg,4:03,さゆり - drive to the ever sky.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1085,天空の狂诗曲,さゆり,月光乱舞,天空の狂诗曲.jpg,4:55,さゆり - 天空の狂诗曲.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1086,引き裂かれる Fire - NYO mix - remix,さゆり,月光乱舞,引き裂かれる Fire - NYO mix - remix.jpg,4:28,さゆり - 引き裂かれる Fire - NYO mix - remix.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1087,色は匂へど散りぬるを,さゆり,东方悠幻奏,色は匂へど散りぬるを.jpg,4:05,さゆり - 色は匂へど散りぬるを.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1088,メイデー、メイビーネイビー,そらこ,ロストピリカ,メイデー、メイビーネイビー.jpg,3:43,そらこ - メイデー、メイビーネイビー.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1089,一番街コスモナウト,そらこ,ゼツメツコモンセンス,一番街コスモナウト.jpg,4:04,そらこ - 一番街コスモナウト.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1090,ピロートーク,ちょまいよ,TYO見聞録,ピロートーク.jpg,4:09,ちょまいよ - ピロートーク.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1091,うにゃうにゃ＊ぱっぱ,ななひら,Meltical sugar wave,うにゃうにゃ＊ぱっぱ.jpg,4:44,ななひら - うにゃうにゃ＊ぱっぱ.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1092,なのです!,ななひら,ボーキサイトが底をついた件,なのです!.jpg,4:15,ななひら - なのです!.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1093,Dahlia,ななみ,ななみ,Dahlia.jpg,4:48,ななみ - Dahlia.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1094,ピアノ·レッスン(piano.ver),ふぁがじー,最新热歌慢摇110,ピアノ·レッスン(piano.ver).jpg,3:04,ふぁがじー - ピアノ·レッスン(piano.ver).mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1095,Deconstruction Star,ほたる,Starry Presto,Deconstruction Star.jpg,5:23,ほたる - Deconstruction Star.mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1096,Sunrise(re-build),ぼくのりりっくのぼうよみ,hollow world,Sunrise(re-build).jpg,3:59,ぼくのりりっくのぼうよみ - Sunrise(re-build).mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1097,LOSER (Arrange ver.),まふまふ,最新热歌慢摇71,LOSER (Arrange ver.).jpg,3:54,まふまふ - LOSER (Arrange ver.).mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1100,ツキアカリのミチシルベ (TV size),ステレオポニー,DARKER THAN BLACK-流星の双子-オリジナル?サウンドトラック,ツキアカリのミチシルベ (TV size).jpg,1:33,ステレオポニー - ツキアカリのミチシルベ (TV size).mp3,2018-12-23,2018-12-23 02:58:42,2018-12-23 02:58:42
1101,DREAMCATCHER,ナノ,DREAMCATCHER (アニメver.),DREAMCATCHER.jpg,3:37,ナノ - DREAMCATCHER.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1102,ゆうべは俺が悪かった,ハンバート ハンバート,ニッケル·オデオン ,ゆうべは俺が悪かった.jpg,3:14,ハンバート ハンバート - ゆうべは俺が悪かった.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1103,今晩はお月さん,ハンバート ハンバート,今晩はお月さん,今晩はお月さん.jpg,3:44,ハンバート ハンバート - 今晩はお月さん.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1104,日が落ちるまで,ハンバート ハンバート,道はつづく,日が落ちるまで.jpg,4:56,ハンバート ハンバート - 日が落ちるまで.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1105,time to go!,ベッキー,ぎゅ,time to go!.jpg,4:23,ベッキー- time to go.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1106,I Miss You,マクロスMACROSS 82-99/ローマンRoman,CHAM!,I Miss You.jpg,2:46,"マクロスMACROSS 82-99,ローマンRoman - I Miss You.mp3",2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1107,KoiGokoro,ミカヅキ BIGWAVE,KoiGokoro,KoiGokoro.jpg,1:27,ミカヅキ BIGWAVE - KoiGokoro.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1110,あなたは煙草　私はシャボン,ラブリーサマーちゃん,LSC,あなたは煙草　私はシャボン.jpg,4:36,ラブリーサマーちゃん - あなたは煙草　私はシャボン.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1111,私の好きなもの,ラブリーサマーちゃん,#ラブリーミュージック,私の好きなもの.jpg,4:15,ラブリーサマーちゃん - 私の好きなもの.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1112,202 (New Mix),ラブリーサマーちゃん/泉まくら,LSC,202 (New Mix).jpg,5:30,"ラブリーサマーちゃん,泉まくら - 202 (New Mix).mp3",2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1113,ハルノユキ,リリィ、さよなら。,リリィ、さよなら。,ハルノユキ.jpg,5:05,リリィ、さよなら。 - ハルノユキ.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1114,いけないボーダーライン,ワルキューレ,一度だけの恋なら / ルンがピカッと光ったら,いけないボーダーライン.jpg,4:43,ワルキューレ - いけないボーダーライン.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1116,コラージュ,三月のパンタシア,コラージュ / 風の声を聴きながら (期間生産限定盤),コラージュ.jpg,4:29,三月のパンタシア - コラージュ.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1118,ヴォヤージュ1969,上海アリス幻樂団,東方永夜抄 ～ Imperishable Night.,ヴォヤージュ1969.jpg,2:52,上海アリス幻樂団 - ヴォヤージュ1969.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1119,カサネテク,中村千寻,カサネテク,カサネテク.jpg,4:18,中村千寻 - カサネテク.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1120,ユートピア,中村舞子,ユートピア,ユートピア.jpg,4:35,中村舞子 - ユートピア.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1121,More One Night,久保ユリカ/水瀬いのり,More One Night,More One Night.jpg,3:40,"久保ユリカ,水瀬いのり - More One Night.mp3",2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1122,雨だれの歌,久保ユリカ/水瀬いのり,More One Night,雨だれの歌.jpg,4:25,"久保ユリカ,水瀬いのり - 雨だれの歌.mp3",2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1124,Colorful World,仮谷せいら,Colorful World,Colorful World.jpg,4:33,仮谷せいら - Colorful World.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1125,MYC,仮谷せいら,Nobi Nobi No Style,MYC.jpg,4:16,仮谷せいら - MYC.mp3,2018-12-23,2018-12-23 02:58:43,2018-12-23 02:58:43
1126,Nobi Nobi No Style,仮谷せいら,Nobi Nobi No Style,Nobi Nobi No Style.jpg,4:53,仮谷せいら - Nobi Nobi No Style.mp3,2018-12-23,2018-12-23 02:58:44,2018-12-23 02:58:44
1127,人形ノ涙,仲村芽衣子,Spilling Star,人形ノ涙.jpg,4:21,仲村芽衣子 - 人形ノ涙.mp3,2018-12-23,2018-12-23 02:58:44,2018-12-23 02:58:44
